0 0 0     0.000128416 0 0
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00490304 0.0123277
0.0350576 -0.00490304 0.0123277     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0124677
0.0350576 -0.00504313 0.0124677     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00504313 0.0126078
0.0350576 -0.00504313 0.0126078     0.0350576 -0.00518322 0.0126078
0.0350576 -0.00518322 0.0126078     0.0350576 -0.00518322 0.0126078
0.0350576 -0.00518322 0.0126078     0.0350576 -0.00518322 0.0126078
0.0350576 -0.00518322 0.0126078     0.0350576 -0.00518322 0.0126078
0.0350576 -0.00518322 0.0126078     0.0350576 -0.00518322 0.0126078
0.0350576 -0.00518322 0.0126078     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.0127479
0.0350576 -0.00518322 0.0127479     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00518322 0.012888
0.0350576 -0.00518322 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.012888
0.0350576 -0.00532331 0.012888     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.0350576 -0.00532331 0.0130281
0.0350576 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0130281
0.035186 -0.00532331 0.0130281     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00532331 0.0131682
0.035186 -0.00532331 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0131682
0.035186 -0.00546339 0.0131682     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0133083
0.035186 -0.00546339 0.0133083     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0134484
0.035186 -0.00546339 0.0134484     0.035186 -0.00546339 0.0135884
0.035186 -0.00546339 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0135884
0.035186 -0.00560348 0.0135884     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0137285
0.035186 -0.00560348 0.0137285     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00560348 0.0138686
0.035186 -0.00560348 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0138686
0.035186 -0.00574357 0.0138686     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0140087
0.035186 -0.00574357 0.0140087     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0141488
0.035186 -0.00574357 0.0141488     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00574357 0.0142889
0.035186 -0.00574357 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.0142889
0.035186 -0.00588365 0.0142889     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014429
0.035186 -0.00588365 0.014429     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.014569
0.035186 -0.00588365 0.014569     0.035186 -0.00588365 0.0147091
0.035186 -0.00588365 0.0147091     0.035186 -0.00588365 0.0147091
0.035186 -0.00588365 0.0147091     0.035186 -0.00602374 0.0147091
0.035186 -0.00602374 0.0147091     0.035186 -0.00602374 0.0147091
