0 0 0     -1.77275e-09 2.76094e-05 0
0.00136265 0.00502989 -0.000567275     0.00136265 0.00502989 -0.000567275
0.00136265 0.00502989 -0.000567275     0.00136265 0.00502989 -0.000567275
0.00136265 0.00502989 -0.000567275     0.00136265 0.00502989 -0.000567275
0.00136265 0.00502989 -0.000567275     0.00136265 0.00502989 -0.000567275
0.00136265 0.00502989 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.001362 0.00505767 -0.000567275
0.001362 0.00505767 -0.000567275     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136127 0.00508545 -0.000597394
0.00136127 0.00508545 -0.000597394     0.00136062 0.00511324 -0.000597394
0.00136062 0.00511324 -0.000597394     0.00138904 0.00511391 -0.000597192
0.00138904 0.00511391 -0.000597192     0.00138904 0.00511391 -0.000597192
0.00138904 0.00511391 -0.000597192     0.00138904 0.00511391 -0.000597192
0.00138904 0.00511391 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138839 0.0051417 -0.000597192
0.00138839 0.0051417 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138772 0.00516949 -0.000597192
0.00138772 0.00516949 -0.000597192     0.00138706 0.00519727 -0.000597192
0.00138706 0.00519727 -0.000597192     0.00138706 0.00519727 -0.000597192
0.00138706 0.00519727 -0.000597192     0.00138706 0.00519727 -0.000597192
0.00138706 0.00519727 -0.000597192     0.00141549 0.00519796 -0.000596987
0.00141549 0.00519796 -0.000596987     0.00141549 0.00519796 -0.000596987
0.00141549 0.00519796 -0.000596987     0.00141549 0.00519796 -0.000596987
0.00141549 0.00519796 -0.000596987     0.00141482 0.00522575 -0.000596987
0.00141482 0.00522575 -0.000596987     0.00141482 0.00522575 -0.000596987
0.00141482 0.00522575 -0.000596987     0.00141482 0.00522575 -0.000596987
0.00141482 0.00522575 -0.000596987     0.00141482 0.00522575 -0.000596987
0.00141482 0.00522575 -0.000596987     0.00141482 0.00522575 -0.000596987
0.00141482 0.00522575 -0.000596987     0.00141473 0.00522574 -0.000627106
0.00141473 0.00522574 -0.000627106     0.00141473 0.00522574 -0.000627106
0.00141473 0.00522574 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141406 0.00525354 -0.000627106
0.00141406 0.00525354 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00141338 0.00528133 -0.000627106
0.00141338 0.00528133 -0.000627106     0.00144181 0.00528202 -0.000626897
0.00144181 0.00528202 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144113 0.00530982 -0.000626897
0.00144113 0.00530982 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00144045 0.00533761 -0.000626897
0.00144045 0.00533761 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143976 0.0053654 -0.000626897
0.00143976 0.0053654 -0.000626897     0.00143907 0.0053932 -0.000626897
0.00143907 0.0053932 -0.000626897     0.00143907 0.0053932 -0.000626897
0.00143907 0.0053932 -0.000626897     0.00143907 0.0053932 -0.000626897
0.00143907 0.0053932 -0.000626897     0.0014675 0.00539391 -0.000626684
0.0014675 0.00539391 -0.000626684     0.0014675 0.00539391 -0.000626684
0.0014675 0.00539391 -0.000626684     0.0014675 0.00539391 -0.000626684
0.0014675 0.00539391 -0.000626684     0.0014675 0.00539391 -0.000626684
0.0014675 0.00539391 -0.000626684     0.0014675 0.00539391 -0.000626684
0.0014675 0.00539391 -0.000626684     0.00146741 0.0053939 -0.000656802
0.00146741 0.0053939 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146671 0.0054217 -0.000656802
0.00146671 0.0054217 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146601 0.0054495 -0.000656802
0.00146601 0.0054495 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00146531 0.0054773 -0.000656802
0.00146531 0.0054773 -0.000656802     0.00149374 0.00547802 -0.000656585
0.00149374 0.00547802 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149303 0.00550582 -0.000656585
0.00149303 0.00550582 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149233 0.00553362 -0.000656585
0.00149233 0.00553362 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.00149161 0.00556142 -0.000656585
0.00149161 0.00556142 -0.000656585     0.0014909 0.00558922 -0.000656585
0.0014909 0.00558922 -0.000656585     0.0014909 0.00558922 -0.000656585
0.0014909 0.00558922 -0.000656585     0.0014909 0.00558922 -0.000656585
0.0014909 0.00558922 -0.000656585     0.0014909 0.00558922 -0.000656585
0.0014909 0.00558922 -0.000656585     0.0014909 0.00558922 -0.000656585
0.0014909 0.00558922 -0.000656585     0.0014908 0.00558922 -0.000686704
0.0014908 0.00558922 -0.000686704     0.00149008 0.00561702 -0.000686704
0.00149008 0.00561702 -0.000686704     0.00151851 0.00561776 -0.000686483
0.00151851 0.00561776 -0.000686483     0.00151851 0.00561776 -0.000686483
0.00151851 0.00561776 -0.000686483     0.00151851 0.00561776 -0.000686483
0.00151851 0.00561776 -0.000686483     0.00151851 0.00561776 -0.000686483
0.00151851 0.00561776 -0.000686483     0.00151851 0.00561776 -0.000686483
0.00151851 0.00561776 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151779 0.00564556 -0.000686483
0.00151779 0.00564556 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151706 0.00567337 -0.000686483
0.00151706 0.00567337 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.00151633 0.00570117 -0.000686483
0.00151633 0.00570117 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.0015156 0.00572897 -0.000686483
0.0015156 0.00572897 -0.000686483     0.00154402 0.00572973 -0.000686257
0.00154402 0.00572973 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154329 0.00575753 -0.000686257
0.00154329 0.00575753 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.00154254 0.00578534 -0.000686257
0.00154254 0.00578534 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.0015418 0.00581315 -0.000686257
0.0015418 0.00581315 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.00154105 0.00584096 -0.000686257
0.00154105 0.00584096 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.0015403 0.00586876 -0.000686257
0.0015403 0.00586876 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153954 0.00589657 -0.000686257
0.00153954 0.00589657 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
0.00153878 0.00592438 -0.000686257     0.00153878 0.00592438 -0.000686257
